-3.606236720336356560e-01
-1.568185339916096099e-01
2.799626572594162144e-01
1.175253649625608854e-01
-3.767923398479142705e-01
3.914660891591871805e-01
-4.364579484189543002e-01
-3.542318698676456545e-01
3.195874524960083951e-01
9.188646365613142852e-02
