-2.320641876741287746e+00
-2.193494699880277565e+00
-2.316630639914835754e+00
-2.256053115708205326e+00
-2.333858522263456692e+00
-2.409115883800062363e+00
-2.322787800311564510e+00
-2.253293801277168384e+00
-2.334673407545546198e+00
-2.300744682326024915e+00
